ref,PTT,END_DATE,MAX_DBAR,LAT,LON,NUM,N_TEMP,N_COND,N_SAL,TEMP_DBAR,TEMP_VALS,COND_DBAR,COND_VALS,SAL_DBAR,SAL_VALS,N_FLUORO,FLUORO_DBAR,FLUORO_VALS,N_OXY,OXY_DBAR,OXY_VALS,QC_PROFILE,QC_TEMP,QC_SAL,SAL_CORRECTED_VALS
rs15-I5-12,120851,8/31/2012,128,66.29372028,-37.53723075,0,9,,9,"2,10,20,30,40,50,60,80,100","-0.9130,-0.7735,-0.5164,-0.2375,0.2713,0.7827,1.2230,1.5731,1.7482",,,"2,10,20,30,40,50,60,80,100","22.8600,28.7882,29.9103,30.9900,31.7417,32.1969,32.4827,32.8214,33.1496",,,,,,,0,"0,0,0,0,0,0,0,0,0","0,0,0,0,0,0,0,0,0","22.8600,28.7882,29.9103,30.9900,31.7417,32.1969,32.4827,32.8214,33.1496"
rs15-I5-12,120851,8/31/2012,102,66.29969662,-37.51658745,0,17,,17,"2,3,4,10,20,23,30,35,37,40,47,50,60,63,80,100,102","-0.8191,-1.0642,-1.1190,-1.1190,-0.9200,-0.6806,-0.4672,-0.1904,0.0288,0.5076,0.6229,0.7671,1.0411,1.2055,1.5747,1.7535,1.7650",,,"2,3,4,10,20,23,30,35,37,40,47,50,60,63,80,100,102","21.5160,25.5118,27.3047,29.2264,29.9647,30.4217,30.8904,31.0662,31.3005,31.8044,32.0739,32.1677,32.3552,32.4958,32.8590,33.1871,33.2340",,,,,,,0,"0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0","0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0","21.5160,25.5118,27.3047,29.2264,29.9647,30.4217,30.8904,31.0662,31.3005,31.8044,32.0739,32.1677,32.3552,32.4958,32.8590,33.1871,33.2340"
rs15-I5-12,120851,8/31/2012,83,66.33719748,-37.7027328,0,17,,17,"2,4,10,14,20,26,30,36,40,50,53,55,58,62,68,69,83","-0.8131,-1.2297,-1.2350,-1.1981,-1.1137,-0.9924,-0.8553,-0.5230,-0.3384,0.2127,0.2206,0.4395,0.4949,0.9273,1.1937,1.3466,1.4020",,,"2,4,10,14,20,26,30,36,40,50,53,55,58,62,68,69,83","21.4820,27.4670,29.3024,29.6558,30.1004,30.6362,31.0466,31.5368,31.6736,32.0726,32.1638,32.2550,32.2550,32.4260,32.5628,32.6084,32.8820",,,,,,,0,"0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0","0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0","21.4820,27.4670,29.3024,29.6558,30.1004,30.6362,31.0466,31.5368,31.6736,32.0726,32.1638,32.2550,32.2550,32.4260,32.5628,32.6084,32.8820"
rs15-I5-12,120851,9/1/2012,109,66.30817415,-37.6968843,0,17,,17,"2,3,10,20,30,32,34,36,40,46,50,60,67,80,86,100,109","-0.9914,-1.1640,-1.1028,-0.9914,-0.8605,-0.8605,-0.6350,-0.1590,-0.1701,-0.1729,0.1222,0.5816,0.9546,1.0521,1.1050,1.5086,1.6200",,,"2,3,10,20,30,32,34,36,40,46,50,60,67,80,86,100,109","26.1820,26.1820,29.2197,30.0514,31.0733,31.1226,31.2072,31.2354,31.7640,31.9543,31.9543,32.2856,32.5322,32.7296,32.8142,33.0327,33.2300",,,,,,,0,"0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0","0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0","26.1820,26.1820,29.2197,30.0514,31.0733,31.1226,31.2072,31.2354,31.7640,31.9543,31.9543,32.2856,32.5322,32.7296,32.8142,33.0327,33.2300"
rs15-I5-12,120851,9/1/2012,141,66.31071603,-37.73666585,0,17,,17,"2,10,20,25,30,33,40,45,50,60,70,80,89,100,111,118,141","-0.7820,-0.4827,-0.2053,-0.0214,-0.1532,-0.2218,-0.1312,0.2834,0.5526,0.9809,1.4368,1.5576,1.6757,1.6592,1.5686,1.8020,1.9640",,,"2,10,20,25,30,33,40,45,50,60,70,80,89,100,111,118,141","23.4640,28.7115,29.7791,30.1720,30.8468,31.1993,31.5921,31.7935,32.0252,32.3475,32.5792,32.7403,32.8612,32.9820,33.1331,33.1734,33.5360",,,,,,,0,"0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0","0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0","23.4640,28.7115,29.7791,30.1720,30.8468,31.1993,31.5921,31.7935,32.0252,32.3475,32.5792,32.7403,32.8612,32.9820,33.1331,33.1734,33.5360"
rs15-I5-12,120851,9/1/2012,97,66.29812903,-37.69407331,0,9,,9,"2,10,14,20,26,30,36,40,50","-0.0124,-0.0713,0.0408,0.1719,0.1168,0.1396,0.1263,0.1092,0.2080",,,"2,10,14,20,26,30,36,40,50","24.6580,28.2746,28.9896,29.6464,30.1951,30.7189,31.4672,31.6334,31.9909",,,,,,,0,"0,0,0,0,0,0,0,0,0","0,0,0,0,0,0,0,0,0","24.6580,28.2746,28.9896,29.6464,30.1951,30.7189,31.4672,31.6334,31.9909"
rs15-I5-12,120851,9/1/2012,93,66.29031654,-37.66211313,0,17,,17,"2,3,10,14,20,26,30,36,40,44,48,50,52,55,61,65,93","-0.1307,-0.2210,-0.1510,-0.0625,0.1034,0.1052,0.1144,0.1163,0.0444,0.1845,0.1845,0.3135,0.3577,0.7281,1.0064,1.3548,1.6220",,,"2,3,10,14,20,26,30,36,40,44,48,50,52,55,61,65,93","24.0100,24.0100,28.4803,28.6927,29.6664,30.0471,30.3215,31.1182,31.4368,31.6050,31.8175,31.8883,31.9591,32.1273,32.3043,32.4725,32.8620",,,,,,,0,"0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0","0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0","24.0100,24.0100,28.4803,28.6927,29.6664,30.0471,30.3215,31.1182,31.4368,31.6050,31.8175,31.8883,31.9591,32.1273,32.3043,32.4725,32.8620"
rs15-I5-12,120851,9/1/2012,18,66.26930542,-37.66079734,0,6,,6,"2,10,12,14,16,18","-0.2347,-0.2074,-0.1938,-0.1938,-0.2074,-0.2074",,,"2,10,12,14,16,18","21.9740,28.4782,28.6386,29.0156,29.1439,29.3604",,,,,,,0,"0,0,0,0,0,0","0,0,0,0,0,0","21.9740,28.4782,28.6386,29.0156,29.1439,29.3604"
rs15-I5-12,120851,9/2/2012,19,66.2538814,-37.62459333,0,6,,6,"2,10,12,14,16,18","-0.2688,-0.3650,-0.3650,-0.3513,-0.3238,-0.2963",,,"2,10,12,14,16,18","23.0760,28.3994,28.8041,28.9070,29.1540,29.4215",,,,,,,0,"0,0,0,0,0,0","0,0,0,0,0,0","23.0760,28.3994,28.8041,28.9070,29.1540,29.4215"
rs15-I5-12,120851,9/2/2012,158,66.25993424,-37.53596648,0,17,,17,"2,4,10,20,30,37,40,45,50,60,69,100,122,140,148,150,158","-0.5245,-0.7180,-0.6239,-0.3067,0.1072,0.2497,0.0965,0.1233,0.5373,1.0856,1.3894,1.6582,1.6797,1.8625,1.7146,1.8302,1.9700",,,"2,4,10,20,30,37,40,45,50,60,69,100,122,140,148,150,158","20.9260,25.7262,28.2526,29.3389,30.1347,30.7790,31.2211,31.4737,31.9158,32.3074,32.6106,33.1032,33.2043,33.4569,33.4569,33.4569,33.5580",,,,,,,0,"0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0","0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0","20.9260,25.7262,28.2526,29.3389,30.1347,30.7790,31.2211,31.4737,31.9158,32.3074,32.6106,33.1032,33.2043,33.4569,33.4569,33.4569,33.5580"
rs15-I5-12,120851,9/2/2012,123,66.25342821,-37.51066527,0,17,,17,"2,6,10,20,30,36,40,44,50,55,60,80,92,100,102,113,123","-0.7579,-0.8330,-0.6177,-0.2623,0.1482,0.2383,-0.0596,0.0831,0.6538,0.9692,1.0367,1.5699,1.6700,1.6024,1.4798,1.5423,1.4422",,,"2,6,10,20,30,36,40,44,50,55,60,80,92,100,102,113,123","24.3960,27.3544,28.3316,29.4776,30.2061,30.8724,31.1123,31.3611,31.8852,32.1962,32.3028,32.7558,32.9602,33.1379,33.1379,33.2089,33.2800",,,,,,,0,"0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0","0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0","24.3960,27.3544,28.3316,29.4776,30.2061,30.8724,31.1123,31.3611,31.8852,32.1962,32.3028,32.7558,32.9602,33.1379,33.1379,33.2089,33.2800"
rs15-I5-12,120851,9/3/2012,13,66.20162401,-37.70262718,0,11,,11,"2,3,4,6,7,8,9,10,11,12,13","-0.3710,-0.3710,-0.3710,-0.3710,-0.3710,-0.3572,-0.3160,-0.3160,-0.2335,-0.2060,-0.1784",,,"2,3,4,6,7,8,9,10,11,12,13","26.3360,26.3360,27.2974,27.9874,28.0658,28.2849,28.5661,28.5661,28.7460,28.8997,28.9880",,,,,,,0,"0,0,0,0,0,0,0,0,0,0,0","0,0,0,0,0,0,0,0,0,0,0","26.3360,26.3360,27.2974,27.9874,28.0658,28.2849,28.5661,28.5661,28.7460,28.8997,28.9880"
rs15-I5-12,120851,9/3/2012,91,66.2045792,-37.69612575,0,17,,17,"2,10,14,20,26,30,36,38,40,43,50,52,57,59,69,80,91","-0.4450,-0.2254,-0.1232,-0.0080,0.1333,0.1159,-0.0080,-0.1515,-0.1515,0.1550,0.4007,0.7485,0.8398,1.0529,1.4072,1.6746,1.7290",,,"2,10,14,20,26,30,36,38,40,43,50,52,57,59,69,80,91","24.5100,28.6321,29.0340,29.6412,30.2056,30.6076,31.2148,31.4115,31.5483,31.8476,32.0187,32.2154,32.2496,32.2838,32.5574,32.8568,33.0620",,,,,,,0,"0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0","0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0","24.5100,28.6321,29.0340,29.6412,30.2056,30.6076,31.2148,31.4115,31.5483,31.8476,32.0187,32.2154,32.2496,32.2838,32.5574,32.8568,33.0620"
