ref,PTT,END_DATE,MAX_DBAR,LAT,LON,NUM,N_TEMP,N_COND,N_SAL,TEMP_DBAR,TEMP_VALS,COND_DBAR,COND_VALS,SAL_DBAR,SAL_VALS,N_FLUORO,FLUORO_DBAR,FLUORO_VALS,N_OXY,OXY_DBAR,OXY_VALS,QC_PROFILE,QC_TEMP,QC_SAL,SAL_CORRECTED_VALS
rs23-172-14,140144,8/16/2015,98,66.20037089,-37.71469691,0,16,,16,"2,3,4,7,10,14,20,26,30,36,40,50,62,70,76,98","1.131,0.524,0.338,-0.015,-0.151,-0.443,-0.652,-0.723,-0.833,-1.125,-0.862,-0.495,0.162,0.361,0.867,1.227",,,"2,3,4,7,10,14,20,26,30,36,40,50,62,70,76,98","19.144,24.347,26.359,29.233,29.909,30.943,31.490,31.906,32.237,32.352,32.582,32.783,33.056,33.114,33.286,33.516",,,,,,,0,"0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0","0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0","19.144,24.347,26.359,29.233,29.909,30.943,31.490,31.906,32.237,32.352,32.582,32.783,33.056,33.114,33.286,33.516"
rs23-172-14,140144,8/16/2015,45,66.18398918,-37.86434158,0,8,,8,"10,12,14,16,18,20,22,24","-1.612,-1.628,-1.640,-1.657,-1.679,-1.694,-1.706,-1.707",,,"10,12,14,16,18,20,22,24","29.843,29.982,30.121,30.357,30.662,30.926,31.203,31.286",,,,,,,0,"0,0,0,0,0,0,0,0","0,0,0,0,0,0,0,0","29.843,29.982,30.121,30.357,30.662,30.926,31.203,31.286"
rs23-172-14,140144,8/16/2015,166,66.18738896,-37.88539021,0,8,,8,"10,20,30,40,50,60,100,150","-1.598,-1.684,-1.184,-0.760,-0.724,-0.523,1.100,1.406",,,"10,20,30,40,50,60,100,150","29.822,30.892,32.074,32.489,32.824,32.920,33.511,33.894",,,,,,,0,"0,0,0,0,0,0,0,0","0,0,0,0,0,0,0,0","29.822,30.892,32.074,32.489,32.824,32.920,33.511,33.894"
rs23-172-14,140144,8/17/2015,53,66.21371517,-37.96108277,0,8,,8,"10,14,20,26,30,36,40,50","-0.556,-0.708,-0.754,-0.814,-0.901,-0.955,-0.939,-1.056",,,"10,14,20,26,30,36,40,50","30.205,30.821,31.392,31.964,32.213,32.477,32.536,32.799",,,,,,,0,"0,0,0,0,0,0,0,0","0,0,0,0,0,0,0,0","30.205,30.821,31.392,31.964,32.213,32.477,32.536,32.799"
rs23-172-14,140144,8/17/2015,38,66.20966802,-38.01710931,0,16,,16,"2,3,4,5,8,9,10,12,14,16,18,20,22,24,30,38","2.004,1.883,1.676,1.186,-0.130,-0.130,-0.248,-0.360,-0.369,-0.372,-0.487,-0.513,-0.553,-0.568,-0.827,-0.876",,,"2,3,4,5,8,9,10,12,14,16,18,20,22,24,30,38","18.846,22.917,25.440,27.578,30.004,30.004,30.347,30.649,30.964,31.074,31.416,31.608,31.718,31.745,32.225,32.554",,,,,,,0,"0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0","0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0","18.846,22.917,25.440,27.578,30.004,30.004,30.347,30.649,30.964,31.074,31.416,31.608,31.718,31.745,32.225,32.554"
rs23-172-14,140144,8/18/2015,91,66.21557538,-37.94572,0,8,,8,"10,14,20,26,30,36,40,50","-0.235,-0.433,-0.560,-0.735,-0.842,-0.810,-0.855,-0.888",,,"10,14,20,26,30,36,40,50","30.456,30.975,31.559,32.066,32.286,32.494,32.624,32.845",,,,,,,0,"0,0,0,0,0,0,0,0","0,0,0,0,0,0,0,0","30.456,30.975,31.559,32.066,32.286,32.494,32.624,32.845"
rs23-172-14,140144,8/18/2015,41,66.22893838,-38.02812375,0,16,,16,"2,3,4,5,10,12,14,16,18,20,22,24,29,30,33,41","1.143,0.700,0.001,-0.437,-0.456,-0.418,-0.371,-0.376,-0.379,-0.376,-0.355,-0.338,-0.363,-0.288,-0.173,-0.131",,,"2,3,4,5,10,12,14,16,18,20,22,24,29,30,33,41","17.578,22.274,28.098,30.432,30.889,30.889,30.889,30.889,30.996,30.996,30.862,30.701,30.889,30.620,30.178,30.312",,,,,,,0,"0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0","0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0","17.578,22.274,28.098,30.432,30.889,30.889,30.889,30.889,30.996,30.996,30.862,30.701,30.889,30.620,30.178,30.312"
rs23-172-14,140144,8/18/2015,28,66.22481333,-37.97644,0,8,,8,"10,12,14,16,18,20,22,24","0.017,-0.118,-0.214,-0.302,-0.483,-0.502,-0.520,-0.583",,,"10,12,14,16,18,20,22,24","30.114,30.386,30.697,30.943,31.448,31.500,31.526,31.707",,,,,,,0,"0,0,0,0,0,0,0,0","0,0,0,0,0,0,0,0","30.114,30.386,30.697,30.943,31.448,31.500,31.526,31.707"
rs23-172-14,140144,8/18/2015,43,66.1757952,-38.01999733,0,8,,8,"10,12,14,16,18,20,22,24","-0.626,-0.707,-0.982,-0.982,-0.899,-0.942,-0.942,-0.871",,,"10,12,14,16,18,20,22,24","30.218,30.430,30.687,30.778,31.111,31.368,31.459,31.580",,,,,,,0,"0,0,0,0,0,0,0,0","0,0,0,0,0,0,0,0","30.218,30.430,30.687,30.778,31.111,31.368,31.459,31.580"
rs23-172-14,140144,8/19/2015,49,66.18719951,-37.80773276,0,8,,8,"10,12,14,16,18,20,22,24","-0.476,-0.422,-0.397,-0.399,-0.448,-0.521,-0.560,-0.601",,,"10,12,14,16,18,20,22,24","29.007,29.455,30.202,30.623,30.989,31.233,31.451,31.559",,,,,,,0,"0,0,0,0,0,0,0,0","0,0,0,0,0,0,0,0","29.007,29.455,30.202,30.623,30.989,31.233,31.451,31.559"
